interval,xAcc,yAcc,zAcc,xAccGrav,yAccGrav,zAccGrav,alphaRotRate,betaRotRate,gammaRotRate,alpha,beta,gamma
0.01666666753590107,0.18483342030346392,-0.04184884469211101,-0.030764556097984314,-2.554313896179199,9.226056097412108,-1.6959928932741284,0.17535190012898694,-2.0181121520822596,8.692999468955023,303.51702905155685,-70.92003795591648,-58.703043430540916
0.01666666753590107,-0.0031026421904563903,-0.10311901369094847,0.014798925203084946,-2.7035025871276854,9.173383660888671,-1.6657653666622936,1.92127799889805,-5.615676948312818,8.067053612658373,304.19494436024166,-71.07430947521286,-58.104382427116775
0.01666666753590107,-0.10825783788412809,-0.10936287651658058,0.030737083569169044,-2.7914894981384277,9.171887284851074,-1.6511011737547814,3.3090494948395808,-9.828811262830307,5.364141998635581,304.51884390960845,-71.16001946380146,-57.92068646118484
0.01666666753590107,-0.10539163479804992,-0.15909809054434298,0.08101941008567809,-2.77727392578125,9.126396868786216,-1.5954356928952038,3.3707252492711497,-11.745452843942386,2.975562093519123,304.7307243334204,-71.23696872985842,-57.8940509940033
0.01666666753590107,-0.1063210246026516,-0.18518413343727588,0.14098375718295572,-2.7717373344421383,9.102904349517821,-1.531391090746969,0.9017160246963828,-10.306228679209504,-0.19335270360399687,304.9575586913438,-71.28413080287179,-57.894409180226
0.01666666753590107,-0.10408113672137259,-0.10282675274610519,0.13725275396108627,-2.774580448913574,9.184606481170654,-1.5306431949891148,0.19239597019209262,-8.755768053653794,-2.6224908323009464,304.9721287737719,-71.27219866731191,-58.01261245982845
0.01666666753590107,-0.0460235000282526,0.04145253885090351,-0.07812018151283263,-2.729838805389404,9.325565103912353,-1.7431280078060924,1.9536872465097603,-10.004424817901443,-3.780419205595555,304.9411323410706,-71.21186743092991,-58.185015547243644
0.01666666753590107,0.1522244053825736,0.006856441766023636,0.023651509222388265,-2.555211721801758,9.284265125274658,-1.6404770500183103,1.83932298593389,-7.34559609855556,-2.239769933339156,304.88775570066633,-71.0906350665246,-58.422991909898414
0.01666666753590107,0.1854071285381913,0.03448211531639099,0.09056874419748782,-2.5260323890686034,9.311199893951416,-1.570895710400492,-0.21237392666883612,-1.2115478128784416,1.691626548434711,304.8630257694428,-71.07817888417469,-58.50165581690607
0.01666666753590107,0.2084276463806629,0.12403262238204478,-0.0005400982260704041,-2.49954624094218,9.402778107452392,-1.656338489886373,-0.4503958006404519,2.1280822531442842,4.454687796496398,304.8001082949338,-71.11474774205634,-58.55618002268823
0.01666666753590107,0.027761574889719486,-0.03428454691767693,-0.06807341927289963,-2.670432676696777,9.247453690227866,-1.7230770072937012,1.4217813556965515,-0.6049499615097351,3.8352724548199273,304.8789234857048,-71.16885171233254,-58.47610951066684
0.01666666753590107,-0.10272358463257551,-0.036117607563734055,-0.04739069672822952,-2.795529713439941,9.246406227001547,-1.706766654614359,1.662061541003782,-2.4610595247111067,2.300726810360581,305.0374308757453,-71.18307498665382,-58.357562770871645
0.01666666753590107,-0.4169301115632057,-0.1908475660264492,-0.10708674827814102,-3.1028853515624997,9.093177905273437,-1.7691655353821814,1.2345559454278643,-3.6943361970517685,1.3156499276697795,305.1999401301465,-71.21028789278812,-58.250627791589594
0.01666666753590107,-0.820996065378189,-0.28907062436938286,-0.18862170667052267,-3.5013702903747554,8.997260201263428,-1.8468274517334997,0.7657755166975594,-3.258224563121635,-1.8510369738038734,305.2642229792485,-71.2521493445681,-58.257112958506305
0.01666666753590107,-1.0264444036871194,-0.23492051650881765,-0.22553251043856143,-3.712359311676025,9.049933222308754,-1.8830396057128904,1.4340494426629522,-5.179138214116147,-3.9932180180555337,305.25889568012553,-71.2253181464472,-58.32081732566751
0.01666666753590107,-1.3232073361247778,-0.5646937381446361,-0.3278343625277281,-4.021510601043701,8.715941506195067,-1.9888333915710448,3.544858787726509,-9.644653141107485,-5.6590200481252495,305.3127961381092,-71.14889144359991,-58.38472451766363
0.01666666753590107,-1.4557698864430189,-0.7524515214622021,-0.2725590500295162,-4.180725011444092,8.520514795684814,-1.9328690738953649,1.4159524295701802,-12.78218079107559,-8.918816621973045,305.22892185958966,-71.01070990272393,-58.64612838129538
0.01666666753590107,-1.5846511179000138,-0.710710813319683,-0.11167641415596008,-4.35385571899414,8.55463216934204,-1.7410336658753454,-14.793045685561642,-6.981277223321665,-6.27266814882129,304.51231457769603,-70.87430227069163,-59.528101251211766
0.01666666753590107,-1.8961761506617067,-0.5569172589242458,-0.5706237127155065,-4.687697212982178,8.710105639648438,-2.1516389583311972,-24.840409341454016,-1.347579994822531,4.136603325527965,303.5694854728405,-70.90427661728472,-60.47437299512746
0.01666666753590107,-2.321917345190048,-0.5303045618087053,-0.987546810016036,-5.105934315490722,8.747664678192137,-2.5167544192440805,-20.247667200132383,-0.761917100146737,10.37488403319918,302.7933987194708,-71.10074672061955,-61.22084419639836
0.01666666753590107,-3.3324399571239947,-0.9361234967708587,-1.672994002741575,-6.111947925567627,8.345887712097168,-3.1857844379149376,0.8779428042382129,-6.782867485008787,8.846136579014939,302.6604163014457,-71.17378708434697,-61.442069662554914
0.01666666753590107,-4.246194677959382,-0.7814514059752226,-1.144794888779521,-7.018302891540527,8.502408645629883,-2.6598085529603064,2.242292194133595,-7.534027357377871,2.2684392254934616,302.8900193604955,-71.20728773555008,-61.3424967925357
0.01666666753590107,-4.5271530152827495,-0.4587573289453983,-0.7653554266989231,-7.298574123382568,8.827571158599852,-2.266410854284465,-7.509187666913827,-2.272918762371932,1.1636724556648834,302.7354790015,-71.25211275315326,-61.55916579373847
0.01666666753590107,-5.580591808879375,-0.20230477958619594,-0.7128384729981422,-8.35007756500244,9.090334790802002,-2.1779751765929163,-16.59736822086745,10.648772911369399,-2.80919746835783,302.0109305743124,-71.36717811928806,-62.119886924406956
0.01666666753590107,-6.210235281318425,-1.080727782538533,-1.2586889789849518,-8.99815773462504,8.218246836090087,-2.6466402976989745,-36.210449375403115,18.204803723158467,-10.826531145839919,300.1818272292609,-71.48336992449319,-63.53384597920411
0.01666666753590107,-6.643595134156942,-1.047789974054694,-1.5778811853736638,-9.447070545904337,8.25520732421875,-2.906261247961223,-43.19509985840112,17.759429285496736,-12.38436239928372,298.8172109710268,-71.55752005750358,-64.64684745760952
0.01666666753590107,-8.368388882240653,0.7664286088883876,-2.3184978921353814,-11.212794562530517,10.073603485107421,-3.5250132509645073,-38.21962123674865,11.048553275000353,-18.316550740621754,296.0277775224664,-71.63483230695583,-67.01473596120624
0.01666666753590107,-10.10290673648119,1.5751321789264678,-3.17112535957396,-13.023708258709311,10.868777711486816,-4.296694008227438,-34.02494935044453,3.4164580615194393,-40.03548508420449,293.9156557649227,-71.38558309473616,-68.9251873475603
0.01666666753590107,-10.333421126985549,1.4075000687927006,-3.6571506346732376,-13.394062204797565,10.666168395996094,-4.696076991857961,-35.401140260648305,-3.496383654526459,-65.30794657934412,291.48312460270967,-70.75562994110858,-71.25035750907654
0.01666666753590107,-10.721296993499994,2.3191133936852215,-4.235121787542105,-13.983035520935058,11.51775599899292,-5.192125794452056,-27.23448285309728,-10.229049249135652,-90.4746665008482,289.0545144120871,-69.71843091951267,-73.64815149780941
0.01666666753590107,-11.952572480380534,4.470767111194133,-4.77799532354474,-15.591191433063148,13.531729092517494,-5.688623290661722,10.4396342265309,-36.331497402968665,-131.29500520748428,287.1188657919822,-67.5121968531866,-75.94933371006513
0.01666666753590107,-12.284585589897631,5.009822550213337,-4.683606144276261,-16.302118519482015,13.908665631866453,-5.600038048431649,32.41048729104486,-67.37203657671114,-166.26165322936598,286.73660459258633,-65.15250761547762,-77.15022816467162
0.01666666753590107,-13.085944057869911,5.878818968650698,-4.182763239273429,-17.571344382311402,14.552855516052245,-5.083937660803273,39.76240046080903,-103.33729240619455,-207.04475374464712,286.61307639121003,-62.19074071133435,-78.6397880093764
0.01666666753590107,-13.077504730826616,7.681051345723867,-3.8399604401946066,-18.340183267211913,15.913959159851073,-4.672584180328622,61.083385785232025,-142.92333396753926,-275.3832279379692,286.88281731777676,-57.08978164930832,-81.00958737519738
0.01666666753590107,-12.56441492319107,9.923198988628387,-3.512561546474695,-18.51944853199422,17.677737595367432,-4.2705076467651875,77.97642435753286,-159.54498180335884,-332.0100314029838,287.6235372542148,-52.25499073426874,-82.74649546914681
0.01666666753590107,-10.276161362671852,13.151011865586042,-2.0697510948479176,-16.9748903550297,20.284574290466306,-2.709338453674316,69.34361166177034,-156.20650828046166,-378.80873906748366,288.4117646362886,-46.67061631185664,-84.54599463351283
0.01666666753590107,-6.652351856586336,14.399481648373603,-1.5258780264139173,-14.31942085418701,20.50005243988037,-1.9367593227995559,38.05196741338152,-122.72832240326582,-419.0464489775393,288.9384953287337,-38.46855946890713,-86.93243054931669
0.01666666753590107,-5.462996526068449,15.225775820159912,-1.8796259978771208,-13.787608810424803,20.4039850982666,-2.117820841615181,26.91111608457949,-93.28664855195328,-445.2704958429397,289.1633160744807,-31.87247094456617,-88.36102433925997
0.01666666753590107,-4.192791881334782,16.765123568999766,-1.6403256588488817,-13.08655722133219,20.895544334356487,-1.7417816712310537,20.444624242586162,-62.51799188831233,-468.7838045513021,289.39939748295774,-24.909467963082534,-89.34642427753
0.01666666753590107,-2.0694062269330025,19.007396299588677,-0.6899240458786488,-11.528979403796791,21.5931554276064,-0.6968623743665113,6.151211590566008,-16.673570933889987,-477.85331222183856,289.61110201754764,-15.288179542197673,-89.95797517705813
0.01666666753590107,0.04077916963398456,19.96948192061186,-0.4073749322324991,-9.660753920856118,21.4010200137265,-0.4327519706228398,-2.26603948121726,18.804868285142643,-443.6571505194693,289.5987130243297,-8.393816503967784,-89.85012740594519
0.01666666753590107,3.3408488890290258,18.488899664473532,-0.3589525543689728,-6.458060287585854,18.86092227442637,-0.47150837257481176,-0.0040615413074576705,39.742931006579916,-396.84218700474486,289.5318993544088,-2.174079937737323,-89.34189716856946
0.01666666753590107,5.030271464002132,17.120501187491417,-0.6174462541669606,-4.733336682128906,16.23687747409083,-0.8641570155821741,20.4650243100897,34.46673281615013,-348.9672054515911,289.6295343326515,5.16962158795613,-88.55253526627345
0.01666666753590107,5.824845970922708,16.378969703972338,-0.7403110018134117,-3.82413860168457,14.65266394389048,-1.0347444683901965,40.9496580932865,17.69324987508119,-317.5573237984801,290.0113194753494,10.138847171403043,-88.25219306764869
0.01666666753590107,7.781915858486294,14.421637366080283,-0.17250760721564293,-1.705868682861328,11.95798924473226,-0.4590880952697247,56.486477228516684,4.415921777201521,-276.9478876730357,290.673750738993,14.549846262765806,-88.2698952282919
0.01666666753590107,9.436514372837543,12.816121739327906,0.6746411365509033,0.19003917225301264,9.556905131585895,0.45115728400414806,64.56599679018397,-0.6499198736442462,-218.04164517631278,291.85222996099617,19.41132726463503,-88.61545191844621
0.01666666753590107,10.142235707306861,11.853330015861987,0.9792799169301986,1.069759813800454,8.134449777984619,0.8065462458737194,60.447782041448974,5.7446266509744275,-175.49815902510923,292.79510886853643,22.2853922399268,-88.90925974819973
0.01666666753590107,11.228310111570357,9.238602275252342,1.62501703055799,2.309357138824463,5.1639934134885666,1.4851533360466826,50.7429165139396,10.324079378605333,-136.0993192885362,293.64584663819153,24.550459466962142,-89.10158260643901
0.01666666753590107,11.393110213148594,8.294695869520305,1.777378506323695,2.595314015087485,3.964049761199951,1.6591817961540538,37.36263740158715,10.787671638330778,-95.40550300608547,294.3215611321764,26.206203921640068,-89.23028846263836
0.01666666753590107,11.528057612776756,6.800214267367124,2.3389999974161384,2.8236609984248875,2.2845175888612865,2.2310967451233417,12.320827979624262,4.409345158804444,-38.73066623573276,294.79622174179116,27.417628044656645,-89.28977451057575
0.01666666753590107,11.023410639315843,5.862647586050629,2.1319676047861575,2.3319524169921872,1.3220479369565843,2.0262433496334125,-0.24367030701308412,-1.0053122786023165,2.59645030920345,294.84928352797084,27.581657241047072,-89.30307954085194
0.01666666753590107,10.31206386618018,5.432399143230914,1.7477485072135923,1.5919938818782566,0.9469067565917968,1.6460136413574218,-4.241534241086401,-5.243517442798572,33.1889512715079,294.79401608683554,27.219006490660743,-89.33157484882783
0.01666666753590107,8.579645614567399,4.001168654760718,0.8787631946921348,-0.21607669982910155,-0.3345896820068359,0.8008606471185107,0.24430575472973332,-10.035615730519952,55.71476830514279,294.75691956969945,26.23949959871657,-89.4925520970861
0.01666666753590107,6.701435328707099,2.5968168208658695,0.5101274506986141,-2.1615151863098143,-1.6002248268678783,0.45968665481791826,4.2958649808392675,-9.446108079671676,60.73231406189337,294.8167473803161,25.33937962401129,-89.67392197201006
0.01666666753590107,5.153759896504878,1.9913971045792103,0.48633039552569385,-3.7957080414921043,-2.018012432043254,0.4508576160709839,3.6408203842442495,3.539823230760917,60.026871633846945,294.9148730336786,24.132362351015626,-89.77289936135031
0.01666666753590107,4.43921812672019,2.049081524045765,0.5826642791211605,-4.55197590637207,-1.8656816436767576,0.5310636045816587,3.335583925991434,14.48334954066763,60.10084258255818,294.9558271441732,23.52784804351339,-89.67118179761276
0.01666666753590107,2.9843197624146938,1.871199530315399,0.731203566250205,-6.079177874866128,-1.8716671478271483,0.6148606124547775,5.078167954502671,23.31112315609899,48.90043541928822,295.05746087854124,22.43692888007499,-89.26456713697601
0.01666666753590107,2.607272748428583,1.464451205548644,0.6073427933037281,-6.494272003173828,-2.183511621801555,0.452952862184029,7.468228730008553,15.19691135608991,35.454299622958516,295.18047935595524,21.83831663441321,-89.02818224427385
0.01666666753590107,2.207579018348455,0.5918272442638873,0.6254863527595996,-6.92672467803955,-2.972550998687744,0.45444925648793577,-0.9872615827298536,1.780988261223515,21.556623435693844,295.260143588795,21.313173231143196,-88.9272790042934
0.01666666753590107,1.781367868220806,0.7427139713019132,0.7078010633528232,-7.369950675854087,-2.7777231308534738,0.5361515342712402,-9.50793751335957,-4.278719498475243,17.02921888397255,295.15458940781684,21.037854223686466,-88.92544006159167
0.01666666753590107,1.6411831524610518,0.8525599551603198,0.520405683606863,-7.525275093078613,-2.628684077508747,0.35748430844731627,-12.570986219296916,-10.005998322731484,15.513838963767672,294.9660215061345,20.79271412678477,-88.98175233455774
0.01666666753590107,1.243694238948822,0.9711062550857663,0.1167424653738737,-7.939771840015053,-2.4664766227722166,-0.011821215433394535,-7.545702711990362,-16.655489715609672,11.957962227136287,294.74955325555015,20.520095851167618,-89.19794172200753
0.01666666753590107,1.174567511230707,0.8116098128736019,-0.1455389362692833,-8.019827373504638,-2.597858146612346,-0.23597882992271332,0.9070254295590099,-15.973116251484962,11.818527330325061,294.7213453971844,20.344804932599843,-89.43643307475911
0.01666666753590107,1.2276502821207045,0.8365215512901544,-0.11339724659919738,-7.979574858093261,-2.538901515252888,-0.16909014518866314,4.926861762027141,-10.994432563564464,15.76969785007635,294.7895561084863,20.13280741406878,-89.65343205043219
0.01666666753590107,1.0122048659324645,0.6982830011621117,0.2407832710623741,-8.218546695819496,-2.612373578698933,0.19168594394619576,1.644971020318235,5.718671505241556,22.143995798652846,294.8621403277558,19.730296140216243,-89.69525308496127
0.01666666753590107,0.6857961522936821,0.44555502528399227,0.32669746745228767,-8.565256439208984,-2.807201446533203,0.241664739205176,-2.0635860574723233,18.416898172360288,24.163771528684826,294.85125226299743,19.371314462698233,-89.47337026368992
0.01666666753590107,0.4780915594905615,0.2825873998299241,0.3222042476862669,-8.792256684112548,-2.912695957183838,0.1794156695710495,-3.061388756525622,23.925549898360412,23.039778523394602,294.80615483865415,19.015759931838634,-89.1175589404754
0.01666666753590107,0.043051206219196315,0.301547244104743,0.35334465135931964,-9.249847891888022,-2.8235122376039623,0.13976119311805812,-1.8715998986304314,17.364789492989864,20.928939296253425,294.7681932277969,18.58235312834206,-88.68337363752984
0.01666666753590107,-0.2039835264533758,0.3445347374379635,0.4626572589933872,-9.51306102142334,-2.7301380805969235,0.2237077061641961,-2.1766382813973166,5.374707874394768,20.174910317546114,294.7426063550305,18.272056112961792,-88.52962921707496
0.01666666753590107,-0.31174539751410485,0.20212270101755855,0.2777577877163887,-9.636212769317627,-2.8263553520753977,0.04908126189736649,0.0623294448898001,-9.600358510566306,17.828170016851036,294.73483117299634,17.988060907031905,-88.59513976106055
0.01666666753590107,-0.6228022282421588,0.057712768778204915,-0.14823007504940033,-9.960178181457518,-2.9339444969177246,-0.3301008644212968,5.188000811451062,-20.94851974105656,13.326674933972543,294.79455085038745,17.762022499431303,-88.8841499331443
0.01666666753590107,-0.8595505447000265,0.09305033188015222,-0.00783610045313835,-10.206930590057372,-2.8713956862851977,-0.09876056275311856,8.304593077839431,-23.81372262617438,6.498763632047991,294.97326245413814,17.59515957043608,-89.44268625336743
0.01666666753590107,-0.8370394376844167,0.08730711205303668,0.08187865726351737,-10.18927335281372,-2.8630162727355954,0.05027782615461619,6.092251690103165,-18.543780889024323,4.880263650188375,295.0911043080507,17.508618086403224,-89.80640054989748
0.01666666753590107,-0.7520441097050905,0.18271306714862584,0.1864285805404186,-10.110264113506673,-2.7486931434631345,0.2002156857943686,1.5089694675037046,-11.835466199466692,5.02735860415377,115.15470894319051,162.6072385775679,89.91558839958016
0.01666666753590107,-0.7297814244925975,0.2076829654932022,0.23740941071510313,-10.0938039770931,-2.704999255426228,0.2678512216817238,-4.2750576633064705,-3.573274935994701,3.839553275882233,115.10385347435856,162.72183962671386,89.8137359125314
0.01666666753590107,-0.7016857953429222,0.19207126260250806,0.16777414895296097,-10.06791725616455,-2.71352830657959,0.1943793317656149,-4.978060433158733,-0.5392936475350769,1.7861476153678135,115.0197341705916,162.76516965590142,89.83724931479912
0.01666666753590107,-0.8091577435463666,0.14562427646517753,-0.02789338457584381,-10.17700306930542,-2.75482857747823,-0.00808052650114987,-4.5988188752488295,0.756223283699885,0.21302743703418883,114.93902231780065,162.79665223389622,89.87882043067685
0.01666666753590107,-0.8539654380440711,0.18613193568140268,-0.02510755324959755,-10.22114616241455,-2.71652135091573,-0.014664763729670084,-2.56238047184978,4.018231878343412,-2.4963536734735015,114.88500043215838,162.78319227791718,89.9361251247391
0.01666666753590107,-0.7268728435695171,0.42601913468688724,-0.12641221099495886,-10.08841702335775,-2.4947578376218673,-0.13362666842266044,-0.6485164832132202,5.117627664885128,-7.475021353138131,294.8586740599609,17.327697042044665,-89.95584511958411
0.01666666753590107,-0.3469143260508776,0.17798925349712372,-0.09628303019106388,-9.701154904827474,-2.7660508132383224,-0.11372468845527618,2.0329562875828127,4.048001684727736,-10.211288195972681,294.8723273992922,17.470129174823363,-89.8931679984255
0.01666666753590107,-0.4659487017542123,0.32200434119999405,-0.2002402482718229,-9.80679963760376,-2.6641476050779223,-0.2298436858852743,13.071164387311535,7.246778629191107,-14.341933888997103,295.056445311659,17.72825183940099,-89.81841629586901
0.01666666753590107,-0.26883623011410235,0.3503729420721531,-0.2916208933740854,-9.599701194000243,-2.666841374206543,-0.3208233192884596,15.778332916734538,3.8278173033408587,-12.403854051627643,295.3055348980992,17.918884606620633,-89.82068432631654
0.01666666753590107,0.19754560236036775,-0.06992343105375766,0.22082652470469474,-9.130137808880209,-3.096899847412109,0.18585003630036953,7.558743250663208,8.08880435007028,-4.493179754450828,295.48033237775013,17.978837002774434,-89.78515611558423
0.01666666753590107,0.1604471670657396,0.12328326531946658,0.7870552173316478,-9.170241271209717,-2.8933929985597726,0.7013515949524939,-11.38818613902653,16.87597334465956,2.181380567115421,295.37977041773917,17.915579504847987,-89.47374537126647
0.01666666753590107,0.10447159734368323,0.39759792684465645,0.6766255883663892,-9.230245950317382,-2.60474176864624,0.540640744582424,-12.819003194664774,13.856946915470237,5.626174522180304,295.1674132145987,17.82757085142017,-89.16539453091737
0.01666666753590107,-0.03883095817565918,-0.04559913713634014,-0.28579379465579985,-9.381978480529785,-3.0205846694946286,-0.44247822992084546,-3.54025524022592,1.4902930622702453,8.507278087685913,295.05739816219443,17.65977098916074,-89.0392408021287
0.01666666753590107,-0.08842471790611743,-0.15923837579786776,-0.3330927214473486,-9.440037286266683,-3.107973030090332,-0.48063588281166736,3.4070255702756516,-5.852815993653783,8.975753932667917,295.0797976450884,17.49888534210168,-89.09610255696151
0.01666666753590107,-0.07080781267285347,-0.07085194407552481,-0.31431437121927736,-9.430312011066079,-2.996792290496826,-0.40387225787378844,10.143811049614833,-20.30317956261166,7.201400559892836,295.246968877823,17.359301278227445,-89.45177305575112
0.01666666753590107,-0.07080781267285347,-0.07085194407552481,-0.31431437121927736,-9.430312011066079,-2.996792290496826,-0.40387225787378844,10.143811049614833,-20.30317956261166,7.201400559892836,295.246968877823,17.359301278227445,-89.45177305575112
